# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon023W	-1:32	-	lon023W

# Solar Time by degree of longitude: 22 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon022W	-1:28	-	lon022W

# Solar Time by degree of longitude: 21 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon021W	-1:24	-	lon021W

# Solar Time by degree of longitude: 20 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon020W	-1:20	-	lon020W

# Solar Time by degree of longitude: 19 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon019W	-1:16	-	lon019W

# Solar Time by degree of longitude: 18 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon018W	-1:12	-	lon018W

# Solar Time by degree of longitude: 17 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon017W	-1:08	-	lon017W

# Solar Time by degree of longitude: 16 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon016W	-1:04	-	lon016W

# Solar Time by degree of longitude: 15 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon015W	-1:00	-	lon015W

# Solar Time by degree of longitude: 14 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon014W	-0:56	-	lon014W

# Solar Time by degree of longitude: 13 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon013W	-0:52	-	lon013W

# Solar Time by degree of longitude: 12 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon012W	-0:48	-	lon012W

# Solar Time by degree of longitude: 11 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon011W	-0:44	-	lon011W

# Solar Time by degree of longitude: 10 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon010W	-0:40	-	lon010W

# Solar Time by degree of longitude: 9 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon009W	-0:36	-	lon009W

# Solar Time by degree of longitude: 8 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon008W	-0:32	-	lon008W

# Solar Time by degree of longitude: 7 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon007W	-0:28	-	lon007W

# Solar Time by degree of longitude: 6 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon006W	-0:24	-	lon006W

# Solar Time by degree of longitude: 5 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon005W	-0:20	-	lon005W

# Solar Time by degree of longitude: 4 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon004W	-0:16	-	lon004W

# Solar Time by degree of longitude: 3 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon003W	-0:12	-	lon003W

# Solar Time by degree of longitude: 2 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon002W	-0:08	-	lon002W

# Solar Time by degree of longitude: 1 W
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon001W	-0:04	-	lon001W

# Solar Time by degree of longitude: 0 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon000E	0:00	-	lon000E

# Solar Time by degree of longitude: 1 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon001E	0:04	-	lon001E

# Solar Time by degree of longitude: 2 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon002E	0:08	-	lon002E

# Solar Time by degree of longitude: 3 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon003E	0:12	-	lon003E

# Solar Time by degree of longitude: 4 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon004E	0:16	-	lon004E

# Solar Time by degree of longitude: 5 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon005E	0:20	-	lon005E

# Solar Time by degree of longitude: 6 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon006E	0:24	-	lon006E

# Solar Time by degree of longitude: 7 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon007E	0:28	-	lon007E

# Solar Time by degree of longitude: 8 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon008E	0:32	-	lon008E

# Solar Time by degree of longitude: 9 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon009E	0:36	-	lon009E

# Solar Time by degree of longitude: 10 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon010E	0:40	-	lon010E

# Solar Time by degree of longitude: 11 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon011E	0:44	-	lon011E

# Solar Time by degree of longitude: 12 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon012E	0:48	-	lon012E

# Solar Time by degree of longitude: 13 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon013E	0:52	-	lon013E

# Solar Time by degree of longitude: 14 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon014E	0:56	-	lon014E

# Solar Time by degree of longitude: 15 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon015E	1:00	-	lon015E

# Solar Time by degree of longitude: 16 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon016E	1:04	-	lon016E

# Solar Time by degree of longitude: 17 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon017E	1:08	-	lon017E

# Solar Time by degree of longitude: 18 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon018E	1:12	-	lon018E

# Solar Time by degree of longitude: 19 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon019E	1:16	-	lon019E

# Solar Time by degree of longitude: 20 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon020E	1:20	-	lon020E

# Solar Time by degree of longitude: 21 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon021E	1:24	-	lon021E

# Solar Time by degree of longitude: 22 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon022E	1:28	-	lon022E

# Solar Time by degree of longitude: 23 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon023E	1:32	-	lon023E

# Solar Time by degree of longitude: 24 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon024E	1:36	-	lon024E

# Solar Time by degree of longitude: 25 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon025E	1:40	-	lon025E

# Solar Time by degree of longitude: 26 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon026E	1:44	-	lon026E

# Solar Time by degree of longitude: 27 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon027E	1:48	-	lon027E

# Solar Time by degree of longitude: 28 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon028E	1:52	-	lon028E

# Solar Time by degree of longitude: 29 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon029E	1:56	-	lon029E

# Solar Time by degree of longitude: 30 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon030E	2:00	-	lon030E

# Solar Time by degree of longitude: 31 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon031E	2:04	-	lon031E

# Solar Time by degree of longitude: 32 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon032E	2:08	-	lon032E

# Solar Time by degree of longitude: 33 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon033E	2:12	-	lon033E

# Solar Time by degree of longitude: 34 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon034E	2:16	-	lon034E

# Solar Time by degree of longitude: 35 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon035E	2:20	-	lon035E

# Solar Time by degree of longitude: 36 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon036E	2:24	-	lon036E

# Solar Time by degree of longitude: 37 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon037E	2:28	-	lon037E

# Solar Time by degree of longitude: 38 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon038E	2:32	-	lon038E

# Solar Time by degree of longitude: 39 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon039E	2:36	-	lon039E

# Solar Time by degree of longitude: 40 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon040E	2:40	-	lon040E

# Solar Time by degree of longitude: 41 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon041E	2:44	-	lon041E

# Solar Time by degree of longitude: 42 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon042E	2:48	-	lon042E

# Solar Time by degree of longitude: 43 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon043E	2:52	-	lon043E

# Solar Time by degree of longitude: 44 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon044E	2:56	-	lon044E

# Solar Time by degree of longitude: 45 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon045E	3:00	-	lon045E

# Solar Time by degree of longitude: 46 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon046E	3:04	-	lon046E

# Solar Time by degree of longitude: 47 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon047E	3:08	-	lon047E

# Solar Time by degree of longitude: 48 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon048E	3:12	-	lon048E

# Solar Time by degree of longitude: 49 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon049E	3:16	-	lon049E

# Solar Time by degree of longitude: 50 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon050E	3:20	-	lon050E

# Solar Time by degree of longitude: 51 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon051E	3:24	-	lon051E

# Solar Time by degree of longitude: 52 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon052E	3:28	-	lon052E

# Solar Time by degree of longitude: 53 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon053E	3:32	-	lon053E

# Solar Time by degree of longitude: 54 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon054E	3:36	-	lon054E

# Solar Time by degree of longitude: 55 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon055E	3:40	-	lon055E

# Solar Time by degree of longitude: 56 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon056E	3:44	-	lon056E

# Solar Time by degree of longitude: 57 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon057E	3:48	-	lon057E

# Solar Time by degree of longitude: 58 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon058E	3:52	-	lon058E

# Solar Time by degree of longitude: 59 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon059E	3:56	-	lon059E

# Solar Time by degree of longitude: 60 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon060E	4:00	-	lon060E

# Solar Time by degree of longitude: 61 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon061E	4:04	-	lon061E

# Solar Time by degree of longitude: 62 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon062E	4:08	-	lon062E

# Solar Time by degree of longitude: 63 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon063E	4:12	-	lon063E

# Solar Time by degree of longitude: 64 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon064E	4:16	-	lon064E

# Solar Time by degree of longitude: 65 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon065E	4:20	-	lon065E

# Solar Time by degree of longitude: 66 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon066E	4:24	-	lon066E

# Solar Time by degree of longitude: 67 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon067E	4:28	-	lon067E

# Solar Time by degree of longitude: 68 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon068E	4:32	-	lon068E

# Solar Time by degree of longitude: 69 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon069E	4:36	-	lon069E

# Solar Time by degree of longitude: 70 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon070E	4:40	-	lon070E

# Solar Time by degree of longitude: 71 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon071E	4:44	-	lon071E

# Solar Time by degree of longitude: 72 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon072E	4:48	-	lon072E

# Solar Time by degree of longitude: 73 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon073E	4:52	-	lon073E

# Solar Time by degree of longitude: 74 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon074E	4:56	-	lon074E

# Solar Time by degree of longitude: 75 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon075E	5:00	-	lon075E

# Solar Time by degree of longitude: 76 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon076E	5:04	-	lon076E

# Solar Time by degree of longitude: 77 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon077E	5:08	-	lon077E

# Solar Time by degree of longitude: 78 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon078E	5:12	-	lon078E

# Solar Time by degree of longitude: 79 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon079E	5:16	-	lon079E

# Solar Time by degree of longitude: 80 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon080E	5:20	-	lon080E

# Solar Time by degree of longitude: 81 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon081E	5:24	-	lon081E

# Solar Time by degree of longitude: 82 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon082E	5:28	-	lon082E

# Solar Time by degree of longitude: 83 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon083E	5:32	-	lon083E

# Solar Time by degree of longitude: 84 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon084E	5:36	-	lon084E

# Solar Time by degree of longitude: 85 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon085E	5:40	-	lon085E

# Solar Time by degree of longitude: 86 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon086E	5:44	-	lon086E

# Solar Time by degree of longitude: 87 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon087E	5:48	-	lon087E

# Solar Time by degree of longitude: 88 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon088E	5:52	-	lon088E

# Solar Time by degree of longitude: 89 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon089E	5:56	-	lon089E

# Solar Time by degree of longitude: 90 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon090E	6:00	-	lon090E

# Solar Time by degree of longitude: 91 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon091E	6:04	-	lon091E

# Solar Time by degree of longitude: 92 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon092E	6:08	-	lon092E

# Solar Time by degree of longitude: 93 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon093E	6:12	-	lon093E

# Solar Time by degree of longitude: 94 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon094E	6:16	-	lon094E

# Solar Time by degree of longitude: 95 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon095E	6:20	-	lon095E

# Solar Time by degree of longitude: 96 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon096E	6:24	-	lon096E

# Solar Time by degree of longitude: 97 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon097E	6:28	-	lon097E

# Solar Time by degree of longitude: 98 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon098E	6:32	-	lon098E

# Solar Time by degree of longitude: 99 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon099E	6:36	-	lon099E

# Solar Time by degree of longitude: 100 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon100E	6:40	-	lon100E

# Solar Time by degree of longitude: 101 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon101E	6:44	-	lon101E

# Solar Time by degree of longitude: 102 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon102E	6:48	-	lon102E

# Solar Time by degree of longitude: 103 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon103E	6:52	-	lon103E

# Solar Time by degree of longitude: 104 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon104E	6:56	-	lon104E

# Solar Time by degree of longitude: 105 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon105E	7:00	-	lon105E

# Solar Time by degree of longitude: 106 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon106E	7:04	-	lon106E

# Solar Time by degree of longitude: 107 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon107E	7:08	-	lon107E

# Solar Time by degree of longitude: 108 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon108E	7:12	-	lon108E

# Solar Time by degree of longitude: 109 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon109E	7:16	-	lon109E

# Solar Time by degree of longitude: 110 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon110E	7:20	-	lon110E

# Solar Time by degree of longitude: 111 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon111E	7:24	-	lon111E

# Solar Time by degree of longitude: 112 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon112E	7:28	-	lon112E

# Solar Time by degree of longitude: 113 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon113E	7:32	-	lon113E

# Solar Time by degree of longitude: 114 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon114E	7:36	-	lon114E

# Solar Time by degree of longitude: 115 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon115E	7:40	-	lon115E

# Solar Time by degree of longitude: 116 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon116E	7:44	-	lon116E

# Solar Time by degree of longitude: 117 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon117E	7:48	-	lon117E

# Solar Time by degree of longitude: 118 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon118E	7:52	-	lon118E

# Solar Time by degree of longitude: 119 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon119E	7:56	-	lon119E

# Solar Time by degree of longitude: 120 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon120E	8:00	-	lon120E

# Solar Time by degree of longitude: 121 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon121E	8:04	-	lon121E

# Solar Time by degree of longitude: 122 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon122E	8:08	-	lon122E

# Solar Time by degree of longitude: 123 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon123E	8:12	-	lon123E

# Solar Time by degree of longitude: 124 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon124E	8:16	-	lon124E

# Solar Time by degree of longitude: 125 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon125E	8:20	-	lon125E

# Solar Time by degree of longitude: 126 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon126E	8:24	-	lon126E

# Solar Time by degree of longitude: 127 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon127E	8:28	-	lon127E

# Solar Time by degree of longitude: 128 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon128E	8:32	-	lon128E

# Solar Time by degree of longitude: 129 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon129E	8:36	-	lon129E

# Solar Time by degree of longitude: 130 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon130E	8:40	-	lon130E

# Solar Time by degree of longitude: 131 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon131E	8:44	-	lon131E

# Solar Time by degree of longitude: 132 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon132E	8:48	-	lon132E

# Solar Time by degree of longitude: 133 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon133E	8:52	-	lon133E

# Solar Time by degree of longitude: 134 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon134E	8:56	-	lon134E

# Solar Time by degree of longitude: 135 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon135E	9:00	-	lon135E

# Solar Time by degree of longitude: 136 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon136E	9:04	-	lon136E

# Solar Time by degree of longitude: 137 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon137E	9:08	-	lon137E

# Solar Time by degree of longitude: 138 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon138E	9:12	-	lon138E

# Solar Time by degree of longitude: 139 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon139E	9:16	-	lon139E

# Solar Time by degree of longitude: 140 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon140E	9:20	-	lon140E

# Solar Time by degree of longitude: 141 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon141E	9:24	-	lon141E

# Solar Time by degree of longitude: 142 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon142E	9:28	-	lon142E

# Solar Time by degree of longitude: 143 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon143E	9:32	-	lon143E

# Solar Time by degree of longitude: 144 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon144E	9:36	-	lon144E

# Solar Time by degree of longitude: 145 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon145E	9:40	-	lon145E

# Solar Time by degree of longitude: 146 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon146E	9:44	-	lon146E

# Solar Time by degree of longitude: 147 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon147E	9:48	-	lon147E

# Solar Time by degree of longitude: 148 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon148E	9:52	-	lon148E

# Solar Time by degree of longitude: 149 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon149E	9:56	-	lon149E

# Solar Time by degree of longitude: 150 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon150E	10:00	-	lon150E

# Solar Time by degree of longitude: 151 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon151E	10:04	-	lon151E

# Solar Time by degree of longitude: 152 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon152E	10:08	-	lon152E

# Solar Time by degree of longitude: 153 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon153E	10:12	-	lon153E

# Solar Time by degree of longitude: 154 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon154E	10:16	-	lon154E

# Solar Time by degree of longitude: 155 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon155E	10:20	-	lon155E

# Solar Time by degree of longitude: 156 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon156E	10:24	-	lon156E

# Solar Time by degree of longitude: 157 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon157E	10:28	-	lon157E

# Solar Time by degree of longitude: 158 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon158E	10:32	-	lon158E

# Solar Time by degree of longitude: 159 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon159E	10:36	-	lon159E

# Solar Time by degree of longitude: 160 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon160E	10:40	-	lon160E

